Case Id,Event Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id
6653CP,18370,2017-12-28 18:31:18,2017-12-28 18:40:18,Request product,process activity,clerk,1c,product,6653p
6653CP,18383,2017-12-28 18:41:18,2017-12-28 18:41:18,Assgin robot,process activity,robot,96r,shelf,259s
7899CP,18391,2017-12-28 18:48:18,2017-12-28 18:48:18,Product Delivered,process activity,clerk,1c,product,7899p
5817CP,18393,2017-12-28 18:48:18,2017-12-28 18:48:18,check if the product was shaked,process activity,clerk,1c,product,5817p
5817CP,18410,2017-12-28 19:06:18,2017-12-28 19:06:18,Product Delivered,process activity,clerk,1c,product,5817p
2662CP,18412,2017-12-28 19:07:18,2017-12-28 19:07:18,check if the product was shaked,process activity,clerk,1c,product,2662p
2755CP,18411,2017-12-28 19:07:18,2017-12-28 19:10:18,Request product,process activity,clerk,1c,product,2755p
2755CP,18414,2017-12-28 19:10:18,2017-12-28 19:10:18,Assgin robot,process activity,robot,81r,shelf,159s
2578CP,18396,2017-12-28 18:50:18,2017-12-28 19:12:18,Request product,process activity,clerk,1c,product,2578p
2578CP,18416,2017-12-28 19:12:18,2017-12-28 19:12:18,Assgin robot,process activity,robot,35r,shelf,336s
2662CP,18427,2017-12-28 19:20:18,2017-12-28 19:20:18,Product Delivered,process activity,clerk,1c,product,2662p
5361CP,18430,2017-12-28 19:21:18,2017-12-28 19:21:18,check if the product was shaked,process activity,clerk,1c,product,5361p
5361CP,18438,2017-12-28 19:29:18,2017-12-28 19:30:18,Product Delivered,process activity,clerk,1c,product,5361p
6818CP,18440,2017-12-28 19:30:18,2017-12-28 19:30:18,check if the product was shaked,process activity,clerk,1c,product,6818p
5055CP,18432,2017-12-28 19:22:18,2017-12-28 19:42:18,Request product,process activity,clerk,1c,product,5055p
5055CP,18443,2017-12-28 19:42:18,2017-12-28 19:42:18,Assgin robot,process activity,robot,17r,shelf,110s
6818CP,18447,2017-12-28 19:52:18,2017-12-28 19:52:18,Product Delivered,process activity,clerk,1c,product,6818p
3939CP,18439,2017-12-28 19:30:18,2017-12-28 19:52:18,Request product,process activity,clerk,1c,product,3939p
3939CP,18448,2017-12-28 19:53:18,2017-12-28 19:53:18,Assgin robot,process activity,robot,83r,shelf,160s
3464CP,18450,2017-12-28 19:54:18,2017-12-28 19:54:18,check if the product was shaked,process activity,clerk,1c,product,3464p
3464CP,18457,2017-12-28 20:03:18,2017-12-28 20:03:18,Product Delivered,process activity,clerk,1c,product,3464p
7284CP,18459,2017-12-28 20:04:18,2017-12-28 20:04:18,check if the product was shaked,process activity,clerk,1c,product,7284p
9154CP,18449,2017-12-28 19:53:18,2017-12-28 20:06:18,Request product,process activity,clerk,1c,product,9154p
9154CP,18461,2017-12-28 20:06:18,2017-12-28 20:06:18,Assgin robot,process activity,robot,62r,shelf,357s
5153CP,18458,2017-12-28 20:03:18,2017-12-28 20:19:18,Request product,process activity,clerk,1c,product,5153p
7284CP,18469,2017-12-28 20:20:18,2017-12-28 20:20:18,Product Delivered,process activity,clerk,1c,product,7284p
5153CP,18468,2017-12-28 20:19:18,2017-12-28 20:20:18,Assgin robot,process activity,robot,99r,shelf,467s
6356CP,18472,2017-12-28 20:21:18,2017-12-28 20:21:18,check if the product was shaked,process activity,clerk,1c,product,6356p
7846CP,18470,2017-12-28 20:20:18,2017-12-28 20:34:18,Request product,process activity,clerk,1c,product,7846p
7846CP,18483,2017-12-28 20:34:18,2017-12-28 20:34:18,Assgin robot,process activity,robot,78r,shelf,362s
1753CP,18490,2017-12-28 20:41:18,2017-12-28 20:41:18,check if the product was shaked,process activity,clerk,1c,product,1753p
2196CP,18489,2017-12-28 20:41:18,2017-12-28 20:56:18,Request product,process activity,clerk,1c,product,2196p
2196CP,18503,2017-12-28 20:56:18,2017-12-28 20:56:18,Assgin robot,process activity,robot,73r,shelf,191s
1753CP,18511,2017-12-28 21:06:18,2017-12-28 21:06:18,Product Delivered,process activity,clerk,1c,product,1753p
4793CP,18517,2017-12-28 21:10:18,2017-12-28 21:10:18,check if the product was shaked,process activity,clerk,1c,product,4793p
4139CP,18518,2017-12-28 21:11:18,2017-12-28 21:32:18,Request product,process activity,clerk,1c,product,4139p
4793CP,18528,2017-12-28 21:33:18,2017-12-28 21:33:18,Product Delivered,process activity,clerk,1c,product,4793p
4139CP,18529,2017-12-28 21:33:18,2017-12-28 21:33:18,Assgin robot,process activity,robot,41r,shelf,327s
9128CP,18530,2017-12-28 21:33:18,2017-12-28 21:45:18,Request product,process activity,clerk,1c,product,9128p
9128CP,18535,2017-12-28 21:45:18,2017-12-28 21:45:18,Assgin robot,process activity,robot,3r,shelf,235s
2098CP,18538,2017-12-28 21:49:18,2017-12-28 21:49:18,check if the product was shaked,process activity,clerk,1c,product,2098p
2098CP,18552,2017-12-28 22:08:18,2017-12-28 22:08:18,Product Delivered,process activity,clerk,1c,product,2098p
4800CP,18554,2017-12-28 22:09:18,2017-12-28 22:09:18,check if the product was shaked,process activity,clerk,1c,product,4800p
8679CP,18537,2017-12-28 21:49:18,2017-12-28 22:10:18,Request product,process activity,clerk,1c,product,8679p
8679CP,18557,2017-12-28 22:11:18,2017-12-28 22:11:18,Assgin robot,process activity,robot,69r,shelf,441s
4800CP,18559,2017-12-28 22:13:18,2017-12-28 22:13:18,Product Delivered,process activity,clerk,1c,product,4800p
4370CP,18561,2017-12-28 22:14:18,2017-12-28 22:14:18,check if the product was shaked,process activity,clerk,1c,product,4370p
8009CP,18563,2017-12-28 22:15:18,2017-12-28 22:18:18,Request product,process activity,clerk,1c,product,8009p
8009CP,18566,2017-12-28 22:19:18,2017-12-28 22:19:18,Assgin robot,process activity,robot,26r,shelf,228s
4370CP,18574,2017-12-28 22:32:18,2017-12-28 22:32:18,Product Delivered,process activity,clerk,1c,product,4370p
4298CP,18575,2017-12-28 22:33:18,2017-12-28 22:33:18,check if the product was shaked,process activity,clerk,1c,product,4298p
4298CP,18583,2017-12-28 22:46:18,2017-12-28 22:46:18,Product Delivered,process activity,clerk,1c,product,4298p
6694CP,18584,2017-12-28 22:46:18,2017-12-28 22:46:18,check if the product was shaked,process activity,clerk,1c,product,6694p
6694CP,18592,2017-12-28 23:00:18,2017-12-28 23:00:18,Product Delivered,process activity,clerk,1c,product,6694p
7846CP,18594,2017-12-28 23:01:18,2017-12-28 23:01:18,check if the product was shaked,process activity,clerk,1c,product,7846p
3607CP,18586,2017-12-28 22:48:18,2017-12-28 23:10:18,Request product,process activity,clerk,1c,product,3607p
3607CP,18597,2017-12-28 23:10:18,2017-12-28 23:10:18,Assgin robot,process activity,robot,60r,shelf,24s
704CP,18593,2017-12-28 23:00:18,2017-12-28 23:16:18,Request product,process activity,clerk,1c,product,704p
704CP,18600,2017-12-28 23:16:18,2017-12-28 23:16:18,Assgin robot,process activity,robot,56r,shelf,203s
7846CP,18603,2017-12-28 23:23:18,2017-12-28 23:23:18,Product Delivered,process activity,clerk,1c,product,7846p
8447CP,18605,2017-12-28 23:24:18,2017-12-28 23:45:18,Request product,process activity,clerk,1c,product,8447p
8447CP,18615,2017-12-28 23:46:18,2017-12-28 23:46:18,Assgin robot,process activity,robot,78r,shelf,400s
1405CP,18618,2017-12-28 23:47:18,2017-12-28 23:47:18,check if the product was shaked,process activity,clerk,1c,product,1405p
3918CP,18617,2017-12-28 23:47:18,2017-12-29 00:04:18,Request product,process activity,clerk,1c,product,3918p
3918CP,18628,2017-12-29 00:04:18,2017-12-29 00:04:18,Assgin robot,process activity,robot,35r,shelf,201s
1405CP,18633,2017-12-29 00:11:18,2017-12-29 00:11:18,Product Delivered,process activity,clerk,1c,product,1405p
9839CP,18634,2017-12-29 00:11:18,2017-12-29 00:11:18,check if the product was shaked,process activity,clerk,1c,product,9839p
9839CP,18637,2017-12-29 00:15:18,2017-12-29 00:15:18,Product Delivered,process activity,clerk,1c,product,9839p
4159CP,18638,2017-12-29 00:15:18,2017-12-29 00:15:18,check if the product was shaked,process activity,clerk,1c,product,4159p
5060CP,18636,2017-12-29 00:12:18,2017-12-29 00:21:18,Request product,process activity,clerk,1c,product,5060p
5060CP,18642,2017-12-29 00:21:18,2017-12-29 00:21:18,Assgin robot,process activity,robot,6r,shelf,77s
4159CP,18648,2017-12-29 00:34:18,2017-12-29 00:34:18,Product Delivered,process activity,clerk,1c,product,4159p
8224CP,18649,2017-12-29 00:34:18,2017-12-29 00:34:18,check if the product was shaked,process activity,clerk,1c,product,8224p
9721CP,18640,2017-12-29 00:16:18,2017-12-29 00:39:18,Request product,process activity,clerk,1c,product,9721p
9721CP,18655,2017-12-29 00:40:18,2017-12-29 00:40:18,Assgin robot,process activity,robot,1r,shelf,293s
3564CP,18651,2017-12-29 00:35:18,2017-12-29 00:53:18,Request product,process activity,clerk,1c,product,3564p
3564CP,18663,2017-12-29 00:53:18,2017-12-29 00:53:18,Assgin robot,process activity,robot,75r,shelf,162s
8224CP,18670,2017-12-29 00:59:18,2017-12-29 00:59:18,Product Delivered,process activity,clerk,1c,product,8224p
1312CP,18681,2017-12-29 01:12:18,2017-12-29 01:12:18,check if the product was shaked,process activity,clerk,1c,product,1312p
3819CP,18676,2017-12-29 01:03:18,2017-12-29 01:16:18,Request product,process activity,clerk,1c,product,3819p
3819CP,18683,2017-12-29 01:17:18,2017-12-29 01:17:18,Assgin robot,process activity,robot,29r,shelf,108s
1312CP,18697,2017-12-29 01:30:18,2017-12-29 01:30:18,Product Delivered,process activity,clerk,1c,product,1312p
4827CP,18700,2017-12-29 01:32:18,2017-12-29 01:32:18,check if the product was shaked,process activity,clerk,1c,product,4827p
4827CP,18706,2017-12-29 01:50:18,2017-12-29 01:50:18,Product Delivered,process activity,clerk,1c,product,4827p
4692CP,18699,2017-12-29 01:31:18,2017-12-29 01:53:18,Request product,process activity,clerk,1c,product,4692p
4692CP,18709,2017-12-29 01:53:18,2017-12-29 01:53:18,Assgin robot,process activity,robot,36r,shelf,10s
5010CP,18715,2017-12-29 02:04:18,2017-12-29 02:04:18,check if the product was shaked,process activity,clerk,1c,product,5010p
8650CP,18707,2017-12-29 01:50:18,2017-12-29 02:08:18,Request product,process activity,clerk,1c,product,8650p
8650CP,18720,2017-12-29 02:08:18,2017-12-29 02:08:18,Assgin robot,process activity,robot,58r,shelf,264s
2673CP,18714,2017-12-29 02:03:18,2017-12-29 02:17:18,Request product,process activity,clerk,1c,product,2673p
2673CP,18726,2017-12-29 02:18:18,2017-12-29 02:18:18,Assgin robot,process activity,robot,23r,shelf,107s
5010CP,18728,2017-12-29 02:20:18,2017-12-29 02:20:18,Product Delivered,process activity,clerk,1c,product,5010p
6149CP,18730,2017-12-29 02:21:18,2017-12-29 02:21:18,check if the product was shaked,process activity,clerk,1c,product,6149p
3170CP,18729,2017-12-29 02:21:18,2017-12-29 02:24:18,Request product,process activity,clerk,1c,product,3170p
3170CP,18733,2017-12-29 02:25:18,2017-12-29 02:25:18,Assgin robot,process activity,robot,98r,shelf,339s
6149CP,18740,2017-12-29 02:31:18,2017-12-29 02:31:18,Product Delivered,process activity,clerk,1c,product,6149p
7165CP,18742,2017-12-29 02:32:18,2017-12-29 02:32:18,check if the product was shaked,process activity,clerk,1c,product,7165p
7165CP,18750,2017-12-29 02:41:18,2017-12-29 02:41:18,Product Delivered,process activity,clerk,1c,product,7165p
9601CP,18751,2017-12-29 02:41:18,2017-12-29 02:41:18,check if the product was shaked,process activity,clerk,1c,product,9601p
3175CP,18741,2017-12-29 02:32:18,2017-12-29 02:47:18,Request product,process activity,clerk,1c,product,3175p
3175CP,18757,2017-12-29 02:47:18,2017-12-29 02:48:18,Assgin robot,process activity,robot,51r,shelf,202s
9488CP,18753,2017-12-29 02:42:18,2017-12-29 02:53:18,Request product,process activity,clerk,1c,product,9488p
9488CP,18764,2017-12-29 02:53:18,2017-12-29 02:53:18,Assgin robot,process activity,robot,91r,shelf,268s
9601CP,18773,2017-12-29 03:06:18,2017-12-29 03:06:18,Product Delivered,process activity,clerk,1c,product,9601p
5253CP,18774,2017-12-29 03:06:18,2017-12-29 03:14:18,Request product,process activity,clerk,1c,product,5253p
5253CP,18781,2017-12-29 03:15:18,2017-12-29 03:15:18,Assgin robot,process activity,robot,72r,shelf,460s
3147CP,18790,2017-12-29 03:25:18,2017-12-29 03:25:18,check if the product was shaked,process activity,clerk,1c,product,3147p
1900CP,18789,2017-12-29 03:24:18,2017-12-29 03:37:18,Request product,process activity,clerk,1c,product,1900p
1900CP,18796,2017-12-29 03:37:18,2017-12-29 03:37:18,Assgin robot,process activity,robot,63r,shelf,251s
3147CP,18800,2017-12-29 03:41:18,2017-12-29 03:41:18,Product Delivered,process activity,clerk,1c,product,3147p
4295CP,18803,2017-12-29 03:43:18,2017-12-29 03:43:18,check if the product was shaked,process activity,clerk,1c,product,4295p
9637CP,18802,2017-12-29 03:42:18,2017-12-29 03:53:18,Request product,process activity,clerk,1c,product,9637p
9637CP,18815,2017-12-29 03:54:18,2017-12-29 03:54:18,Assgin robot,process activity,robot,44r,shelf,335s
4295CP,18827,2017-12-29 04:10:18,2017-12-29 04:10:18,Product Delivered,process activity,clerk,1c,product,4295p
2949CP,18828,2017-12-29 04:10:18,2017-12-29 04:10:18,check if the product was shaked,process activity,clerk,1c,product,2949p
2949CP,18833,2017-12-29 04:22:18,2017-12-29 04:22:18,Product Delivered,process activity,clerk,1c,product,2949p
567CP,18834,2017-12-29 04:22:18,2017-12-29 04:22:18,check if the product was shaked,process activity,clerk,1c,product,567p
9826CP,18830,2017-12-29 04:11:18,2017-12-29 04:23:18,Request product,process activity,clerk,1c,product,9826p
9826CP,18837,2017-12-29 04:24:18,2017-12-29 04:24:18,Assgin robot,process activity,robot,31r,shelf,50s
6250CP,18836,2017-12-29 04:23:18,2017-12-29 04:29:18,Request product,process activity,clerk,1c,product,6250p
6250CP,18843,2017-12-29 04:29:18,2017-12-29 04:29:18,Assgin robot,process activity,robot,67r,shelf,23s
567CP,18849,2017-12-29 04:40:18,2017-12-29 04:40:18,Product Delivered,process activity,clerk,1c,product,567p
9790CP,18850,2017-12-29 04:40:18,2017-12-29 04:45:18,Request product,process activity,clerk,1c,product,9790p
9790CP,18854,2017-12-29 04:46:18,2017-12-29 04:46:18,Assgin robot,process activity,robot,68r,shelf,328s
6461CP,18874,2017-12-29 05:04:18,2017-12-29 05:04:18,check if the product was shaked,process activity,clerk,1c,product,6461p
3940CP,18873,2017-12-29 05:03:18,2017-12-29 05:22:18,Request product,process activity,clerk,1c,product,3940p
6461CP,18890,2017-12-29 05:23:18,2017-12-29 05:23:18,Product Delivered,process activity,clerk,1c,product,6461p
3940CP,18891,2017-12-29 05:23:18,2017-12-29 05:23:18,Assgin robot,process activity,robot,20r,shelf,314s
503CP,18892,2017-12-29 05:24:18,2017-12-29 05:24:18,check if the product was shaked,process activity,clerk,1c,product,503p
503CP,18896,2017-12-29 05:43:18,2017-12-29 05:43:18,Product Delivered,process activity,clerk,1c,product,503p
1733CP,18898,2017-12-29 05:44:18,2017-12-29 05:44:18,check if the product was shaked,process activity,clerk,1c,product,1733p
1044CP,18894,2017-12-29 05:25:18,2017-12-29 05:47:18,Request product,process activity,clerk,1c,product,1044p
1044CP,18900,2017-12-29 05:47:18,2017-12-29 05:47:18,Assgin robot,process activity,robot,61r,shelf,216s
1733CP,18907,2017-12-29 06:04:18,2017-12-29 06:04:18,Product Delivered,process activity,clerk,1c,product,1733p
820CP,18897,2017-12-29 05:43:18,2017-12-29 06:04:18,Request product,process activity,clerk,1c,product,820p
820CP,18908,2017-12-29 06:05:18,2017-12-29 06:05:18,Assgin robot,process activity,robot,97r,shelf,379s
8538CP,18911,2017-12-29 06:06:18,2017-12-29 06:06:18,check if the product was shaked,process activity,clerk,1c,product,8538p
5912CP,18909,2017-12-29 06:05:18,2017-12-29 06:22:18,Request product,process activity,clerk,1c,product,5912p
5912CP,18921,2017-12-29 06:22:18,2017-12-29 06:22:18,Assgin robot,process activity,robot,7r,shelf,355s
8538CP,18922,2017-12-29 06:23:18,2017-12-29 06:23:18,Product Delivered,process activity,clerk,1c,product,8538p
277CP,18934,2017-12-29 06:43:18,2017-12-29 06:43:18,check if the product was shaked,process activity,clerk,1c,product,277p
583CP,18925,2017-12-29 06:25:18,2017-12-29 06:45:18,Request product,process activity,clerk,1c,product,583p
583CP,18936,2017-12-29 06:45:18,2017-12-29 06:45:18,Assgin robot,process activity,robot,87r,shelf,23s
277CP,18942,2017-12-29 06:57:18,2017-12-29 06:58:18,Product Delivered,process activity,clerk,1c,product,277p
3760CP,18944,2017-12-29 06:58:18,2017-12-29 06:59:18,check if the product was shaked,process activity,clerk,1c,product,3760p
3760CP,18949,2017-12-29 07:12:18,2017-12-29 07:12:18,Product Delivered,process activity,clerk,1c,product,3760p
7776CP,18943,2017-12-29 06:58:18,2017-12-29 07:19:18,Request product,process activity,clerk,1c,product,7776p
7776CP,18951,2017-12-29 07:19:18,2017-12-29 07:19:18,Assgin robot,process activity,robot,12r,shelf,162s
5614CP,18952,2017-12-29 07:26:18,2017-12-29 07:26:18,check if the product was shaked,process activity,clerk,1c,product,5614p
5614CP,18957,2017-12-29 07:33:18,2017-12-29 07:33:18,Product Delivered,process activity,clerk,1c,product,5614p
1390CP,18958,2017-12-29 07:34:18,2017-12-29 07:34:18,check if the product was shaked,process activity,clerk,1c,product,1390p
3021CP,18950,2017-12-29 07:12:18,2017-12-29 07:35:18,Request product,process activity,clerk,1c,product,3021p
3021CP,18961,2017-12-29 07:35:18,2017-12-29 07:35:18,Assgin robot,process activity,robot,37r,shelf,387s
9456CP,18954,2017-12-29 07:27:18,2017-12-29 07:44:18,Request product,process activity,clerk,1c,product,9456p
9456CP,18967,2017-12-29 07:44:18,2017-12-29 07:44:18,Assgin robot,process activity,robot,5r,shelf,44s
1390CP,18970,2017-12-29 07:47:18,2017-12-29 07:47:18,Product Delivered,process activity,clerk,1c,product,1390p
6486CP,18972,2017-12-29 07:48:18,2017-12-29 07:48:18,check if the product was shaked,process activity,clerk,1c,product,6486p
6351CP,18959,2017-12-29 07:34:18,2017-12-29 07:56:18,Request product,process activity,clerk,1c,product,6351p
6351CP,18979,2017-12-29 07:56:18,2017-12-29 07:56:18,Assgin robot,process activity,robot,32r,shelf,204s
576CP,18971,2017-12-29 07:48:18,2017-12-29 08:00:18,Request product,process activity,clerk,1c,product,576p
576CP,18984,2017-12-29 08:00:18,2017-12-29 08:00:18,Assgin robot,process activity,robot,4r,shelf,401s
