Case Id,Event Id,Start Timestamp,End Timesstamp,Event Name,Event Type,Subjec Group,Subject Id,Object Group,Object Id
2129RP,4361,2017-12-17 09:22:18,2017-12-17 09:24:18,go to approriate shelf,process activity,robot,71r,shelf,485s
7410RP,4363,2017-12-17 09:23:18,2017-12-17 09:26:18,putdown current shelf,process activity,robot,11r,shelf,337s
1247RP,4365,2017-12-17 09:25:18,2017-12-17 09:31:18,reduce speed,process activity,robot,67r,shelf,428s
1247RP,4353,2017-12-17 09:11:18,2017-12-17 09:31:18,move shelf to dock,process activity,robot,67r,shelf,428s
7410RP,4368,2017-12-17 09:27:18,2017-12-17 09:41:18,go to approriate shelf,process activity,robot,11r,shelf,27s
2129RP,4374,2017-12-17 09:37:18,2017-12-17 09:43:18,reduce speed,process activity,robot,71r,shelf,485s
2129RP,4367,2017-12-17 09:26:18,2017-12-17 09:43:18,move shelf to dock,process activity,robot,71r,shelf,485s
2948RP,4382,2017-12-17 09:43:18,2017-12-17 09:47:18,putdown current shelf,process activity,robot,35r,shelf,382s
1868RP,4391,2017-12-17 09:54:18,2017-12-17 09:58:18,putdown current shelf,process activity,robot,10r,shelf,242s
7410RP,4392,2017-12-17 09:56:18,2017-12-17 10:00:18,reduce speed,process activity,robot,11r,shelf,27s
7410RP,4381,2017-12-17 09:42:18,2017-12-17 10:00:18,move shelf to dock,process activity,robot,11r,shelf,27s
2129RP,4389,2017-12-17 09:49:18,2017-12-17 10:04:18,move shelf from dock,process activity,robot,71r,shelf,485s
1868RP,4393,2017-12-17 09:58:18,2017-12-17 10:12:18,go to approriate shelf,process activity,robot,10r,shelf,307s
7410RP,4405,2017-12-17 10:09:18,2017-12-17 10:15:18,move shelf from dock,process activity,robot,11r,shelf,27s
1868RP,4410,2017-12-17 10:14:18,2017-12-17 10:24:18,move shelf to dock,process activity,robot,10r,shelf,307s
1083RP,4413,2017-12-17 10:22:18,2017-12-17 10:26:18,putdown current shelf,process activity,robot,42r,shelf,378s
1868RP,4421,2017-12-17 10:32:18,2017-12-17 10:38:18,move shelf from dock,process activity,robot,10r,shelf,307s
1083RP,4415,2017-12-17 10:26:18,2017-12-17 10:40:18,go to approriate shelf,process activity,robot,42r,shelf,293s
3815RP,4423,2017-12-17 10:33:18,2017-12-17 10:41:18,putdown current shelf,process activity,robot,65r,shelf,134s
3815RP,4426,2017-12-17 10:42:18,2017-12-17 10:54:18,go to approriate shelf,process activity,robot,65r,shelf,247s
8461RP,4434,2017-12-17 10:52:18,2017-12-17 10:56:18,putdown current shelf,process activity,robot,43r,shelf,6s
1460RP,4432,2017-12-17 10:52:18,2017-12-17 10:57:18,putdown current shelf,process activity,robot,89r,shelf,486s
1460RP,4439,2017-12-17 10:57:18,2017-12-17 10:59:18,go to approriate shelf,process activity,robot,89r,shelf,175s
8897RP,4448,2017-12-17 11:02:18,2017-12-17 11:03:18,putdown current shelf,process activity,robot,57r,shelf,416s
1083RP,4436,2017-12-17 10:56:18,2017-12-17 11:04:18,reduce speed,process activity,robot,42r,shelf,293s
1083RP,4425,2017-12-17 10:41:18,2017-12-17 11:04:18,move shelf to dock,process activity,robot,42r,shelf,293s
8897RP,4449,2017-12-17 11:04:18,2017-12-17 11:06:18,go to approriate shelf,process activity,robot,57r,shelf,31s
1460RP,4447,2017-12-17 11:02:18,2017-12-17 11:07:18,move shelf to dock,process activity,robot,89r,shelf,175s
8461RP,4437,2017-12-17 10:56:18,2017-12-17 11:09:18,go to approriate shelf,process activity,robot,43r,shelf,321s
1460RP,4464,2017-12-17 11:18:18,2017-12-17 11:24:18,move shelf from dock,process activity,robot,89r,shelf,175s
3815RP,4458,2017-12-17 11:11:18,2017-12-17 11:24:18,reduce speed,process activity,robot,65r,shelf,247s
3815RP,4438,2017-12-17 10:57:18,2017-12-17 11:24:18,move shelf to dock,process activity,robot,65r,shelf,247s
1083RP,4461,2017-12-17 11:13:18,2017-12-17 11:26:18,move shelf from dock,process activity,robot,42r,shelf,293s
8461RP,4457,2017-12-17 11:10:18,2017-12-17 11:37:18,move shelf to dock,process activity,robot,43r,shelf,321s
8897RP,4467,2017-12-17 11:24:18,2017-12-17 11:37:18,reduce speed,process activity,robot,57r,shelf,31s
8897RP,4455,2017-12-17 11:09:18,2017-12-17 11:37:18,move shelf to dock,process activity,robot,57r,shelf,31s
3815RP,4476,2017-12-17 11:31:18,2017-12-17 11:39:18,move shelf from dock,process activity,robot,65r,shelf,247s
2190RP,4492,2017-12-17 11:46:18,2017-12-17 11:48:18,putdown current shelf,process activity,robot,8r,shelf,359s
6561RP,4487,2017-12-17 11:43:18,2017-12-17 11:48:18,putdown current shelf,process activity,robot,1r,shelf,459s
6561RP,4494,2017-12-17 11:48:18,2017-12-17 11:51:18,go to approriate shelf,process activity,robot,1r,shelf,67s
8897RP,4485,2017-12-17 11:42:18,2017-12-17 11:56:18,move shelf from dock,process activity,robot,57r,shelf,31s
2190RP,4493,2017-12-17 11:48:18,2017-12-17 12:02:18,go to approriate shelf,process activity,robot,8r,shelf,342s
2190RP,4505,2017-12-17 12:03:18,2017-12-17 12:07:18,move shelf to dock,process activity,robot,8r,shelf,342s
6561RP,4506,2017-12-17 12:06:18,2017-12-17 12:09:18,reduce speed,process activity,robot,1r,shelf,67s
6561RP,4496,2017-12-17 11:52:18,2017-12-17 12:09:18,move shelf to dock,process activity,robot,1r,shelf,67s
6561RP,4519,2017-12-17 12:15:18,2017-12-17 12:22:18,move shelf from dock,process activity,robot,1r,shelf,67s
2190RP,4516,2017-12-17 12:13:18,2017-12-17 12:26:18,move shelf from dock,process activity,robot,8r,shelf,342s
5980RP,4525,2017-12-17 12:23:18,2017-12-17 12:26:18,putdown current shelf,process activity,robot,97r,shelf,130s
4852RP,4521,2017-12-17 12:20:18,2017-12-17 12:27:18,putdown current shelf,process activity,robot,66r,shelf,193s
5980RP,4530,2017-12-17 12:27:18,2017-12-17 12:30:18,go to approriate shelf,process activity,robot,97r,shelf,448s
4852RP,4531,2017-12-17 12:27:18,2017-12-17 12:41:18,go to approriate shelf,process activity,robot,66r,shelf,325s
5980RP,4533,2017-12-17 12:31:18,2017-12-17 12:42:18,move shelf to dock,process activity,robot,97r,shelf,448s
4852RP,4537,2017-12-17 12:42:18,2017-12-17 12:47:18,move shelf to dock,process activity,robot,66r,shelf,325s
3255RP,4550,2017-12-17 12:49:18,2017-12-17 12:51:18,putdown current shelf,process activity,robot,98r,shelf,281s
5980RP,4545,2017-12-17 12:47:18,2017-12-17 12:54:18,move shelf from dock,process activity,robot,97r,shelf,448s
3255RP,4552,2017-12-17 12:52:18,2017-12-17 12:57:18,go to approriate shelf,process activity,robot,98r,shelf,69s
4852RP,4554,2017-12-17 12:53:18,2017-12-17 13:02:18,move shelf from dock,process activity,robot,66r,shelf,325s
8123RP,4565,2017-12-17 13:22:18,2017-12-17 13:25:18,putdown current shelf,process activity,robot,52r,shelf,213s
3255RP,4563,2017-12-17 13:13:18,2017-12-17 13:27:18,reduce speed,process activity,robot,98r,shelf,69s
3255RP,4556,2017-12-17 12:59:18,2017-12-17 13:27:18,move shelf to dock,process activity,robot,98r,shelf,69s
8123RP,4570,2017-12-17 13:25:18,2017-12-17 13:28:18,go to approriate shelf,process activity,robot,52r,shelf,386s
8123RP,4576,2017-12-17 13:29:18,2017-12-17 13:32:18,move shelf to dock,process activity,robot,52r,shelf,386s
3255RP,4579,2017-12-17 13:31:18,2017-12-17 13:34:18,move shelf from dock,process activity,robot,98r,shelf,69s
3532RP,4577,2017-12-17 13:30:18,2017-12-17 13:34:18,putdown current shelf,process activity,robot,34r,shelf,165s
8123RP,4585,2017-12-17 13:36:18,2017-12-17 13:41:18,move shelf from dock,process activity,robot,52r,shelf,386s
3532RP,4583,2017-12-17 13:35:18,2017-12-17 13:46:18,go to approriate shelf,process activity,robot,34r,shelf,488s
3532RP,4597,2017-12-17 13:55:18,2017-12-17 14:08:18,reduce speed,process activity,robot,34r,shelf,488s
3532RP,4591,2017-12-17 13:48:18,2017-12-17 14:08:18,move shelf to dock,process activity,robot,34r,shelf,488s
6402RP,4607,2017-12-17 14:20:18,2017-12-17 14:22:18,putdown current shelf,process activity,robot,79r,shelf,118s
6402RP,4608,2017-12-17 14:23:18,2017-12-17 14:25:18,go to approriate shelf,process activity,robot,79r,shelf,408s
3532RP,4603,2017-12-17 14:15:18,2017-12-17 14:28:18,move shelf from dock,process activity,robot,34r,shelf,488s
6402RP,4610,2017-12-17 14:27:18,2017-12-17 14:29:18,move shelf to dock,process activity,robot,79r,shelf,408s
6402RP,4614,2017-12-17 14:35:18,2017-12-17 14:41:18,move shelf from dock,process activity,robot,79r,shelf,408s
8956RP,4620,2017-12-17 14:43:18,2017-12-17 14:46:18,putdown current shelf,process activity,robot,55r,shelf,18s
8956RP,4622,2017-12-17 14:46:18,2017-12-17 14:48:18,go to approriate shelf,process activity,robot,55r,shelf,111s
8956RP,4624,2017-12-17 14:50:18,2017-12-17 14:55:18,move shelf to dock,process activity,robot,55r,shelf,111s
9112RP,4626,2017-12-17 14:54:18,2017-12-17 14:57:18,putdown current shelf,process activity,robot,45r,shelf,262s
8956RP,4632,2017-12-17 15:00:18,2017-12-17 15:06:18,move shelf from dock,process activity,robot,55r,shelf,111s
9112RP,4629,2017-12-17 14:57:18,2017-12-17 15:10:18,go to approriate shelf,process activity,robot,45r,shelf,16s
6605RP,4637,2017-12-17 15:18:18,2017-12-17 15:21:18,putdown current shelf,process activity,robot,99r,shelf,278s
6605RP,4639,2017-12-17 15:21:18,2017-12-17 15:24:18,go to approriate shelf,process activity,robot,99r,shelf,339s
9112RP,4645,2017-12-17 15:26:18,2017-12-17 15:39:18,reduce speed,process activity,robot,45r,shelf,16s
9112RP,4635,2017-12-17 15:11:18,2017-12-17 15:39:18,move shelf to dock,process activity,robot,45r,shelf,16s
6605RP,4648,2017-12-17 15:39:18,2017-12-17 15:42:18,reduce speed,process activity,robot,99r,shelf,339s
6605RP,4644,2017-12-17 15:25:18,2017-12-17 15:42:18,move shelf to dock,process activity,robot,99r,shelf,339s
4135RP,4664,2017-12-17 15:51:18,2017-12-17 15:54:18,putdown current shelf,process activity,robot,22r,shelf,18s
9112RP,4663,2017-12-17 15:50:18,2017-12-17 16:00:18,move shelf from dock,process activity,robot,45r,shelf,16s
6605RP,4662,2017-12-17 15:50:18,2017-12-17 16:03:18,move shelf from dock,process activity,robot,99r,shelf,339s
3358RP,4676,2017-12-17 16:07:18,2017-12-17 16:10:18,putdown current shelf,process activity,robot,9r,shelf,327s
3358RP,4678,2017-12-17 16:10:18,2017-12-17 16:23:18,go to approriate shelf,process activity,robot,9r,shelf,190s
4520RP,4684,2017-12-17 16:23:18,2017-12-17 16:25:18,putdown current shelf,process activity,robot,51r,shelf,185s
6045RP,4685,2017-12-17 16:23:18,2017-12-17 16:30:18,putdown current shelf,process activity,robot,53r,shelf,170s
6045RP,4690,2017-12-17 16:30:18,2017-12-17 16:32:18,go to approriate shelf,process activity,robot,53r,shelf,371s
4520RP,4688,2017-12-17 16:26:18,2017-12-17 16:36:18,go to approriate shelf,process activity,robot,51r,shelf,381s
3358RP,4696,2017-12-17 16:37:18,2017-12-17 16:47:18,reduce speed,process activity,robot,9r,shelf,190s
3358RP,4687,2017-12-17 16:25:18,2017-12-17 16:47:18,move shelf to dock,process activity,robot,9r,shelf,190s
8312RP,4705,2017-12-17 16:48:18,2017-12-17 16:52:18,putdown current shelf,process activity,robot,99r,shelf,339s
6045RP,4698,2017-12-17 16:38:18,2017-12-17 16:53:18,reduce speed,process activity,robot,53r,shelf,371s
6045RP,4693,2017-12-17 16:34:18,2017-12-17 16:53:18,move shelf to dock,process activity,robot,53r,shelf,371s
4520RP,4702,2017-12-17 16:43:18,2017-12-17 16:55:18,reduce speed,process activity,robot,51r,shelf,381s
4520RP,4695,2017-12-17 16:36:18,2017-12-17 16:55:18,move shelf to dock,process activity,robot,51r,shelf,381s
8312RP,4709,2017-12-17 16:52:18,2017-12-17 16:56:18,go to approriate shelf,process activity,robot,99r,shelf,279s
3358RP,4710,2017-12-17 16:53:18,2017-12-17 17:00:18,move shelf from dock,process activity,robot,9r,shelf,190s
8057RP,4720,2017-12-17 17:01:18,2017-12-17 17:05:18,putdown current shelf,process activity,robot,59r,shelf,12s
8312RP,4716,2017-12-17 17:00:18,2017-12-17 17:05:18,move shelf to dock,process activity,robot,99r,shelf,279s
7675RP,4722,2017-12-17 17:02:18,2017-12-17 17:07:18,putdown current shelf,process activity,robot,91r,shelf,4s
8312RP,4736,2017-12-17 17:10:18,2017-12-17 17:14:18,move shelf from dock,process activity,robot,99r,shelf,279s
6045RP,4727,2017-12-17 17:04:18,2017-12-17 17:16:18,move shelf from dock,process activity,robot,53r,shelf,371s
4520RP,4726,2017-12-17 17:04:18,2017-12-17 17:17:18,move shelf from dock,process activity,robot,51r,shelf,381s
8057RP,4728,2017-12-17 17:05:18,2017-12-17 17:19:18,go to approriate shelf,process activity,robot,59r,shelf,485s
4023RP,4742,2017-12-17 17:15:18,2017-12-17 17:21:18,putdown current shelf,process activity,robot,13r,shelf,377s
7675RP,4733,2017-12-17 17:08:18,2017-12-17 17:22:18,go to approriate shelf,process activity,robot,91r,shelf,293s
8057RP,4747,2017-12-17 17:22:18,2017-12-17 17:25:18,move shelf to dock,process activity,robot,59r,shelf,485s
4023RP,4746,2017-12-17 17:21:18,2017-12-17 17:27:18,go to approriate shelf,process activity,robot,13r,shelf,392s
4023RP,4754,2017-12-17 17:29:18,2017-12-17 17:32:18,move shelf to dock,process activity,robot,13r,shelf,392s
5845RP,4761,2017-12-17 17:34:18,2017-12-17 17:35:18,putdown current shelf,process activity,robot,29r,shelf,488s
3801RP,4763,2017-12-17 17:35:18,2017-12-17 17:39:18,putdown current shelf,process activity,robot,25r,shelf,63s
5845RP,4766,2017-12-17 17:36:18,2017-12-17 17:39:18,go to approriate shelf,process activity,robot,29r,shelf,225s
9355RP,4768,2017-12-17 17:37:18,2017-12-17 17:43:18,putdown current shelf,process activity,robot,70r,shelf,353s
8057RP,4756,2017-12-17 17:30:18,2017-12-17 17:44:18,move shelf from dock,process activity,robot,59r,shelf,485s
9083RP,4779,2017-12-17 17:45:18,2017-12-17 17:49:18,putdown current shelf,process activity,robot,12r,shelf,115s
7675RP,4769,2017-12-17 17:37:18,2017-12-17 17:51:18,reduce speed,process activity,robot,91r,shelf,293s
7675RP,4749,2017-12-17 17:23:18,2017-12-17 17:51:18,move shelf to dock,process activity,robot,91r,shelf,293s
5845RP,4780,2017-12-17 17:48:18,2017-12-17 17:52:18,reduce speed,process activity,robot,29r,shelf,225s
5845RP,4773,2017-12-17 17:41:18,2017-12-17 17:52:18,move shelf to dock,process activity,robot,29r,shelf,225s
3801RP,4774,2017-12-17 17:42:18,2017-12-17 17:55:18,go to approriate shelf,process activity,robot,25r,shelf,100s
4023RP,4772,2017-12-17 17:41:18,2017-12-17 17:56:18,move shelf from dock,process activity,robot,13r,shelf,392s
9083RP,4781,2017-12-17 17:49:18,2017-12-17 17:57:18,go to approriate shelf,process activity,robot,12r,shelf,367s
9355RP,4775,2017-12-17 17:43:18,2017-12-17 17:59:18,go to approriate shelf,process activity,robot,70r,shelf,106s
9355RP,4796,2017-12-17 18:03:18,2017-12-17 18:08:18,move shelf to dock,process activity,robot,70r,shelf,106s
9083RP,4800,2017-12-17 18:06:18,2017-12-17 18:16:18,reduce speed,process activity,robot,12r,shelf,367s
9083RP,4797,2017-12-17 18:04:18,2017-12-17 18:16:18,move shelf to dock,process activity,robot,12r,shelf,367s
7675RP,4801,2017-12-17 18:06:18,2017-12-17 18:17:18,move shelf from dock,process activity,robot,91r,shelf,293s
5845RP,4805,2017-12-17 18:10:18,2017-12-17 18:18:18,move shelf from dock,process activity,robot,29r,shelf,225s
9355RP,4809,2017-12-17 18:13:18,2017-12-17 18:19:18,move shelf from dock,process activity,robot,70r,shelf,106s
3801RP,4810,2017-12-17 18:13:18,2017-12-17 18:19:18,reduce speed,process activity,robot,25r,shelf,100s
3801RP,4789,2017-12-17 17:59:18,2017-12-17 18:19:18,move shelf to dock,process activity,robot,25r,shelf,100s
7961RP,4815,2017-12-17 18:19:18,2017-12-17 18:22:18,putdown current shelf,process activity,robot,5r,shelf,242s
4928RP,4829,2017-12-17 18:29:18,2017-12-17 18:30:18,putdown current shelf,process activity,robot,47r,shelf,287s
7961RP,4819,2017-12-17 18:23:18,2017-12-17 18:32:18,go to approriate shelf,process activity,robot,5r,shelf,57s
9083RP,4825,2017-12-17 18:25:18,2017-12-17 18:34:18,move shelf from dock,process activity,robot,12r,shelf,367s
7961RP,4833,2017-12-17 18:34:18,2017-12-17 18:37:18,move shelf to dock,process activity,robot,5r,shelf,57s
3801RP,4827,2017-12-17 18:28:18,2017-12-17 18:41:18,move shelf from dock,process activity,robot,25r,shelf,100s
4928RP,4830,2017-12-17 18:30:18,2017-12-17 18:44:18,go to approriate shelf,process activity,robot,47r,shelf,234s
7961RP,4837,2017-12-17 18:42:18,2017-12-17 18:48:18,move shelf from dock,process activity,robot,5r,shelf,57s
4928RP,4846,2017-12-17 18:59:18,2017-12-17 19:13:18,reduce speed,process activity,robot,47r,shelf,234s
4928RP,4839,2017-12-17 18:45:18,2017-12-17 19:13:18,move shelf to dock,process activity,robot,47r,shelf,234s
1637RP,4852,2017-12-17 19:11:18,2017-12-17 19:16:18,putdown current shelf,process activity,robot,56r,shelf,226s
943RP,4855,2017-12-17 19:15:18,2017-12-17 19:17:18,putdown current shelf,process activity,robot,30r,shelf,378s
943RP,4860,2017-12-17 19:18:18,2017-12-17 19:24:18,go to approriate shelf,process activity,robot,30r,shelf,79s
943RP,4864,2017-12-17 19:26:18,2017-12-17 19:28:18,move shelf to dock,process activity,robot,30r,shelf,79s
1637RP,4858,2017-12-17 19:17:18,2017-12-17 19:30:18,go to approriate shelf,process activity,robot,56r,shelf,247s
4928RP,4862,2017-12-17 19:21:18,2017-12-17 19:34:18,move shelf from dock,process activity,robot,47r,shelf,234s
1637RP,4869,2017-12-17 19:31:18,2017-12-17 19:42:18,move shelf to dock,process activity,robot,56r,shelf,247s
943RP,4874,2017-12-17 19:34:18,2017-12-17 19:46:18,move shelf from dock,process activity,robot,30r,shelf,79s
1637RP,4881,2017-12-17 19:48:18,2017-12-17 19:55:18,move shelf from dock,process activity,robot,56r,shelf,247s
7434RP,4886,2017-12-17 19:53:18,2017-12-17 19:57:18,putdown current shelf,process activity,robot,32r,shelf,124s
7523RP,4887,2017-12-17 19:54:18,2017-12-17 19:58:18,putdown current shelf,process activity,robot,93r,shelf,50s
9372RP,4888,2017-12-17 19:54:18,2017-12-17 19:59:18,putdown current shelf,process activity,robot,26r,shelf,345s
7523RP,4891,2017-12-17 19:58:18,2017-12-17 20:01:18,go to approriate shelf,process activity,robot,93r,shelf,32s
7434RP,4890,2017-12-17 19:57:18,2017-12-17 20:04:18,go to approriate shelf,process activity,robot,32r,shelf,291s
9372RP,4892,2017-12-17 19:59:18,2017-12-17 20:13:18,go to approriate shelf,process activity,robot,26r,shelf,274s
9787RP,4903,2017-12-17 20:12:18,2017-12-17 20:16:18,putdown current shelf,process activity,robot,20r,shelf,246s
7523RP,4894,2017-12-17 20:03:18,2017-12-17 20:16:18,move shelf to dock,process activity,robot,93r,shelf,32s
3716RP,4909,2017-12-17 20:17:18,2017-12-17 20:19:18,putdown current shelf,process activity,robot,81r,shelf,295s
9787RP,4908,2017-12-17 20:16:18,2017-12-17 20:24:18,go to approriate shelf,process activity,robot,20r,shelf,105s
7434RP,4914,2017-12-17 20:20:18,2017-12-17 20:28:18,reduce speed,process activity,robot,32r,shelf,291s
7434RP,4896,2017-12-17 20:05:18,2017-12-17 20:28:18,move shelf to dock,process activity,robot,32r,shelf,291s
9372RP,4905,2017-12-17 20:15:18,2017-12-17 20:29:18,move shelf to dock,process activity,robot,26r,shelf,274s
9787RP,4924,2017-12-17 20:27:18,2017-12-17 20:31:18,move shelf to dock,process activity,robot,20r,shelf,105s
3716RP,4913,2017-12-17 20:19:18,2017-12-17 20:33:18,go to approriate shelf,process activity,robot,81r,shelf,369s
7523RP,4923,2017-12-17 20:27:18,2017-12-17 20:36:18,move shelf from dock,process activity,robot,93r,shelf,32s
7434RP,4935,2017-12-17 20:38:18,2017-12-17 20:43:18,move shelf from dock,process activity,robot,32r,shelf,291s
9787RP,4937,2017-12-17 20:39:18,2017-12-17 20:44:18,move shelf from dock,process activity,robot,20r,shelf,105s
