Case Id,Event Id,Start Timestamp,End Timesstamp,Event name,Event type,Ressource Group,Ressource Id
599,3520,2017-08-25 10:39:34,2017-08-25 10:47:35,move shelf to dock,process activity,robot,0
915,3525,2017-08-25 10:45:02,2017-08-25 10:51:26,collect product from shelf,manual activity ,clerk,1
745,3531,2017-08-25 10:47:35,2017-08-25 10:52:48,go to approriate shelf,process activity,robot,1
599,3536,2017-08-25 10:52:48,2017-08-25 10:57:25,collect product from shelf,manual activity ,clerk,1
1122,3534,2017-08-25 10:51:26,2017-08-25 10:59:01,Request product,process activity,clerk,1
979,3529,2017-08-25 10:46:14,2017-08-25 11:09:09,Package product,manual activity ,clerk,1
745,3540,2017-08-25 10:57:25,2017-08-25 11:11:04,move shelf to dock,process activity,robot,1
651,3549,2017-08-25 11:11:04,2017-08-25 11:18:03,Request product,process activity,clerk,1
599,3556,2017-08-25 11:20:00,2017-08-25 11:21:29,move shelf from clerk dock,process activity,robot,0
915,3553,2017-08-25 11:16:44,2017-08-25 11:25:18,move shelf from clerk dock,process activity,robot,2
252,3559,2017-08-25 11:21:29,2017-08-25 11:26:45,Request product,process activity,clerk,1
745,3563,2017-08-25 11:26:45,2017-08-25 11:28:34,collect product from shelf,manual activity ,clerk,1
599,3558,2017-08-25 11:21:29,2017-08-25 11:37:08,Package product,manual activity ,clerk,1
745,3571,2017-08-25 11:38:44,2017-08-25 11:41:00,move shelf from clerk dock,process activity,robot,1
1172,3569,2017-08-25 11:37:08,2017-08-25 11:42:24,Request product,process activity,clerk,1
920,3576,2017-08-25 11:43:59,2017-08-25 11:45:56,putdown current shelf,process activity,robot,3
748,3574,2017-08-25 11:41:00,2017-08-25 11:45:56,putdown current shelf,process activity,robot,0
178,3580,2017-08-25 11:45:56,2017-08-25 11:46:58,Request product,process activity,clerk,1
383,3578,2017-08-25 11:45:56,2017-08-25 11:48:22,putdown current shelf,process activity,robot,2
1177,3585,2017-08-25 11:48:22,2017-08-25 11:48:22,Request product,process activity,clerk,1
801,3587,2017-08-25 11:48:22,2017-08-25 11:51:06,putdown current shelf,process activity,robot,1
103,3590,2017-08-25 11:51:06,2017-08-25 11:51:06,Request product,process activity,clerk,1
920,3584,2017-08-25 11:48:22,2017-08-25 11:54:11,go to approriate shelf,process activity,robot,3
748,3583,2017-08-25 11:48:22,2017-08-25 11:56:09,go to approriate shelf,process activity,robot,0
915,3579,2017-08-25 11:45:56,2017-08-25 11:59:30,do extra check,manual activity ,clerk,1
383,3586,2017-08-25 11:48:22,2017-08-25 11:59:30,go to approriate shelf,process activity,robot,2
52,3594,2017-08-25 11:58:00,2017-08-25 11:59:30,Request product,process activity,clerk,1
748,3595,2017-08-25 11:58:00,2017-08-25 11:59:30,move shelf to dock,process activity,robot,0
801,3589,2017-08-25 11:51:06,2017-08-25 12:04:38,go to approriate shelf,process activity,robot,1
915,3597,2017-08-25 11:59:30,2017-08-25 12:10:28,Package product,manual activity ,clerk,1
920,3601,2017-08-25 12:06:07,2017-08-25 12:18:05,move shelf to dock,process activity,robot,3
823,3607,2017-08-25 12:15:01,2017-08-25 12:25:49,Request product,process activity,clerk,1
748,3610,2017-08-25 12:18:05,2017-08-25 12:26:50,collect product from shelf,manual activity ,clerk,1
801,3613,2017-08-25 12:20:35,2017-08-25 12:27:57,move shelf to dock,process activity,robot,1
661,3620,2017-08-25 12:26:50,2017-08-25 12:27:57,Request product,process activity,clerk,1
745,3617,2017-08-25 12:25:49,2017-08-25 12:35:43,Package product,manual activity ,clerk,1
383,3619,2017-08-25 12:26:50,2017-08-25 12:35:43,move shelf to dock,process activity,robot,2
175,3626,2017-08-25 12:31:34,2017-08-25 12:39:11,Request product,process activity,clerk,1
920,3623,2017-08-25 12:27:57,2017-08-25 12:45:27,collect product from shelf,manual activity ,clerk,1
748,3645,2017-08-25 12:59:40,2017-08-25 12:59:40,move shelf from clerk dock,process activity,robot,0
1128,3642,2017-08-25 12:55:31,2017-08-25 12:59:40,Request product,process activity,clerk,1
920,3649,2017-08-25 13:02:08,2017-08-25 13:04:00,move shelf from clerk dock,process activity,robot,3
916,3651,2017-08-25 13:04:00,2017-08-25 13:06:53,Request product,process activity,clerk,1
748,3652,2017-08-25 13:04:00,2017-08-25 13:10:28,Package product,manual activity ,clerk,1
185,3657,2017-08-25 13:10:28,2017-08-25 13:12:16,Request product,process activity,clerk,1
383,3647,2017-08-25 13:00:51,2017-08-25 13:13:32,collect product from shelf,manual activity ,clerk,1
304,3662,2017-08-25 13:16:02,2017-08-25 13:17:18,move shelf to dock,process activity,robot,0
110,3663,2017-08-25 13:16:02,2017-08-25 13:19:51,Request product,process activity,clerk,1
801,3655,2017-08-25 13:08:36,2017-08-25 13:21:31,collect product from shelf,manual activity ,clerk,1
920,3664,2017-08-25 13:16:02,2017-08-25 13:34:17,do extra check,manual activity ,clerk,1
801,3680,2017-08-25 13:36:03,2017-08-25 13:38:19,move shelf from clerk dock,process activity,robot,1
960,3677,2017-08-25 13:34:17,2017-08-25 13:38:19,Request product,process activity,clerk,1
920,3678,2017-08-25 13:34:17,2017-08-25 13:39:47,Package product,manual activity ,clerk,1
383,3683,2017-08-25 13:38:19,2017-08-25 13:39:47,move shelf from clerk dock,process activity,robot,2
304,3684,2017-08-25 13:38:19,2017-08-25 13:47:43,collect product from shelf,manual activity ,clerk,1
384,3688,2017-08-25 13:43:39,2017-08-25 13:50:19,putdown current shelf,process activity,robot,3
848,3691,2017-08-25 13:46:01,2017-08-25 13:50:19,Request product,process activity,clerk,1
57,3690,2017-08-25 13:46:01,2017-08-25 13:56:30,putdown current shelf,process activity,robot,2
384,3695,2017-08-25 13:50:19,2017-08-25 13:56:30,go to approriate shelf,process activity,robot,3
304,3698,2017-08-25 13:53:09,2017-08-25 13:57:32,move shelf from clerk dock,process activity,robot,0
318,3702,2017-08-25 13:57:32,2017-08-25 14:01:17,Request product,process activity,clerk,1
801,3692,2017-08-25 13:46:01,2017-08-25 14:02:22,do extra check,manual activity ,clerk,1
914,3708,2017-08-25 14:02:22,2017-08-25 14:04:54,Request product,process activity,clerk,1
384,3705,2017-08-25 14:01:17,2017-08-25 14:06:35,move shelf to dock,process activity,robot,3
57,3706,2017-08-25 14:01:17,2017-08-25 14:06:35,go to approriate shelf,process activity,robot,2
952,3712,2017-08-25 14:07:46,2017-08-25 14:10:37,Request product,process activity,clerk,1
801,3709,2017-08-25 14:02:22,2017-08-25 14:15:46,Package product,manual activity ,clerk,1
57,3716,2017-08-25 14:12:31,2017-08-25 14:16:46,move shelf to dock,process activity,robot,2
384,3720,2017-08-25 14:16:46,2017-08-25 14:22:50,collect product from shelf,manual activity ,clerk,1
620,3727,2017-08-25 14:24:26,2017-08-25 14:28:13,putdown current shelf,process activity,robot,1
1002,3723,2017-08-25 14:17:52,2017-08-25 14:31:03,Request product,process activity,clerk,1
383,3737,2017-08-25 14:34:33,2017-08-25 14:34:33,Package product,manual activity ,clerk,1
697,3738,2017-08-25 14:34:33,2017-08-25 14:34:33,Request product,process activity,clerk,1
620,3736,2017-08-25 14:34:33,2017-08-25 14:37:33,go to approriate shelf,process activity,robot,1
384,3735,2017-08-25 14:34:33,2017-08-25 14:40:52,move shelf from clerk dock,process activity,robot,3
332,3743,2017-08-25 14:38:59,2017-08-25 14:40:52,Request product,process activity,clerk,1
304,3747,2017-08-25 14:42:41,2017-08-25 14:43:51,Package product,manual activity ,clerk,1
620,3744,2017-08-25 14:38:59,2017-08-25 14:46:54,move shelf to dock,process activity,robot,1
1095,3749,2017-08-25 14:43:51,2017-08-25 14:50:25,putdown current shelf,process activity,robot,3
57,3741,2017-08-25 14:37:33,2017-08-25 14:50:25,collect product from shelf,manual activity ,clerk,1
655,3750,2017-08-25 14:43:51,2017-08-25 14:50:25,Request product,process activity,clerk,1
1095,3754,2017-08-25 14:50:25,2017-08-25 14:57:13,go to approriate shelf,process activity,robot,3
384,3756,2017-08-25 14:51:54,2017-08-25 15:03:39,Package product,manual activity ,clerk,1
1196,3767,2017-08-25 15:05:33,2017-08-25 15:06:44,move shelf from clerk dock,process activity,robot,2
262,3765,2017-08-25 15:02:59,2017-08-25 15:07:53,Request product,process activity,clerk,1
620,3759,2017-08-25 14:55:26,2017-08-25 15:09:37,collect product from shelf,manual activity ,clerk,1
1095,3769,2017-08-25 15:06:44,2017-08-25 15:11:13,move shelf to dock,process activity,robot,3
1196,3771,2017-08-25 15:07:53,2017-08-25 15:13:47,putdown current shelf,process activity,robot,0
1196,3778,2017-08-25 15:15:38,2017-08-25 15:21:01,go to approriate shelf,process activity,robot,0
1196,3786,2017-08-25 15:22:09,2017-08-25 15:25:15,move shelf to dock,process activity,robot,0
944,3784,2017-08-25 15:21:01,2017-08-25 15:28:16,Request product,process activity,clerk,1
1095,3787,2017-08-25 15:22:09,2017-08-25 15:31:16,collect product from shelf,manual activity ,clerk,1
620,3790,2017-08-25 15:25:15,2017-08-25 15:36:59,move shelf from clerk dock,process activity,robot,1
57,3776,2017-08-25 15:13:47,2017-08-25 15:42:17,do extra check,manual activity ,clerk,1
1095,3800,2017-08-25 15:39:23,2017-08-25 15:42:17,move shelf from clerk dock,process activity,robot,3
781,3803,2017-08-25 15:42:17,2017-08-25 15:44:02,Request product,process activity,clerk,1
104,3810,2017-08-25 15:47:23,2017-08-25 15:47:23,Request product,process activity,clerk,1
57,3804,2017-08-25 15:42:17,2017-08-25 15:49:15,Package product,manual activity ,clerk,1
912,3809,2017-08-25 15:47:23,2017-08-25 15:49:15,putdown current shelf,process activity,robot,3
1196,3807,2017-08-25 15:45:40,2017-08-25 15:52:11,collect product from shelf,manual activity ,clerk,1
826,3814,2017-08-25 15:52:11,2017-08-25 15:53:30,Request product,process activity,clerk,1
912,3812,2017-08-25 15:49:15,2017-08-25 15:58:41,go to approriate shelf,process activity,robot,3
1095,3815,2017-08-25 15:52:11,2017-08-25 16:00:02,Package product,manual activity ,clerk,1
912,3825,2017-08-25 16:04:42,2017-08-25 16:07:32,move shelf to dock,process activity,robot,3
363,3822,2017-08-25 16:01:25,2017-08-25 16:09:21,putdown current shelf,process activity,robot,2
1050,3829,2017-08-25 16:09:21,2017-08-25 16:13:14,Request product,process activity,clerk,1
1196,3833,2017-08-25 16:12:09,2017-08-25 16:14:43,move shelf from clerk dock,process activity,robot,0
940,3838,2017-08-25 16:14:43,2017-08-25 16:15:44,Request product,process activity,clerk,1
363,3830,2017-08-25 16:09:21,2017-08-25 16:15:44,go to approriate shelf,process activity,robot,2
912,3835,2017-08-25 16:13:14,2017-08-25 16:18:13,collect product from shelf,manual activity ,clerk,1
620,3828,2017-08-25 16:09:21,2017-08-25 16:19:50,Package product,manual activity ,clerk,1
922,3845,2017-08-25 16:23:04,2017-08-25 16:26:17,Request product,process activity,clerk,1
363,3843,2017-08-25 16:19:50,2017-08-25 16:30:00,move shelf to dock,process activity,robot,2
1326,3851,2017-08-25 16:31:21,2017-08-25 16:33:58,putdown current shelf,process activity,robot,1
912,3857,2017-08-25 16:36:26,2017-08-25 16:37:41,move shelf from clerk dock,process activity,robot,3
818,3856,2017-08-25 16:36:26,2017-08-25 16:37:41,Request product,process activity,clerk,1
1351,3864,2017-08-25 16:40:15,2017-08-25 16:41:52,Request product,process activity,clerk,1
1326,3859,2017-08-25 16:37:41,2017-08-25 16:43:32,go to approriate shelf,process activity,robot,1
363,3863,2017-08-25 16:40:15,2017-08-25 16:45:07,collect product from shelf,manual activity ,clerk,1
1196,3860,2017-08-25 16:37:41,2017-08-25 16:48:01,Package product,manual activity ,clerk,1
429,3867,2017-08-25 16:45:07,2017-08-25 16:54:23,Request product,process activity,clerk,1
1326,3870,2017-08-25 16:48:01,2017-08-25 16:56:12,move shelf to dock,process activity,robot,1
363,3875,2017-08-25 16:56:12,2017-08-25 17:03:14,move shelf from clerk dock,process activity,robot,2
1326,3882,2017-08-25 17:01:48,2017-08-25 17:06:48,collect product from shelf,manual activity ,clerk,1
777,3878,2017-08-25 16:58:20,2017-08-25 17:06:48,putdown current shelf,process activity,robot,0
736,3887,2017-08-25 17:07:55,2017-08-25 17:10:50,Request product,process activity,clerk,1
912,3880,2017-08-25 17:00:18,2017-08-25 17:10:50,Package product,manual activity ,clerk,1
777,3891,2017-08-25 17:12:47,2017-08-25 17:17:18,go to approriate shelf,process activity,robot,0
1098,3893,2017-08-25 17:14:18,2017-08-25 17:22:22,putdown current shelf,process activity,robot,2
1098,3902,2017-08-25 17:22:22,2017-08-25 17:22:22,move shelf from clerk dock,process activity,robot,1
854,3900,2017-08-25 17:22:22,2017-08-25 17:23:25,Request product,process activity,clerk,1
777,3899,2017-08-25 17:22:22,2017-08-25 17:24:56,move shelf to dock,process activity,robot,0
363,3895,2017-08-25 17:17:18,2017-08-25 17:25:56,Package product,manual activity ,clerk,1
1098,3901,2017-08-25 17:22:22,2017-08-25 17:29:10,go to approriate shelf,process activity,robot,2
61,3905,2017-08-25 17:26:10,2017-08-25 17:30:42,Request product,process activity,clerk,1
1326,3907,2017-08-25 17:27:17,2017-08-25 17:36:23,Package product,manual activity ,clerk,1
809,3916,2017-08-25 17:36:23,2017-08-25 17:37:40,Request product,process activity,clerk,1
1098,3913,2017-08-25 17:34:14,2017-08-25 17:40:54,move shelf to dock,process activity,robot,2
693,3923,2017-08-25 17:45:55,2017-08-25 17:47:46,Request product,process activity,clerk,1
17,3927,2017-08-25 17:49:07,2017-08-25 17:49:07,Request product,process activity,clerk,1
1098,3925,2017-08-25 17:47:46,2017-08-25 17:49:07,collect product from shelf,manual activity ,clerk,1
777,3921,2017-08-25 17:42:46,2017-08-25 17:57:51,collect product from shelf,manual activity ,clerk,1
883,3934,2017-08-25 17:59:00,2017-08-25 18:01:48,Request product,process activity,clerk,1
777,3946,2017-08-25 18:11:16,2017-08-25 18:11:16,move shelf from clerk dock,process activity,robot,0
1152,3947,2017-08-25 18:11:16,2017-08-25 18:12:50,Request product,process activity,clerk,1
445,3948,2017-08-25 18:11:16,2017-08-25 18:12:50,move shelf from clerk dock,process activity,robot,2
445,3944,2017-08-25 18:10:14,2017-08-25 18:16:52,move shelf to dock,process activity,robot,1
1245,3950,2017-08-25 18:12:50,2017-08-25 18:21:51,putdown current shelf,process activity,robot,0
680,3955,2017-08-25 18:20:21,2017-08-25 18:21:51,putdown current shelf,process activity,robot,2
1098,3941,2017-08-25 18:07:13,2017-08-25 18:23:39,Package product,manual activity ,clerk,1
780,3959,2017-08-25 18:23:39,2017-08-25 18:24:58,Request product,process activity,clerk,1
777,3963,2017-08-25 18:24:58,2017-08-25 18:27:15,do extra check,manual activity ,clerk,1
680,3957,2017-08-25 18:21:51,2017-08-25 18:27:15,go to approriate shelf,process activity,robot,2
445,3960,2017-08-25 18:23:39,2017-08-25 18:30:00,collect product from shelf,manual activity ,clerk,1
1245,3961,2017-08-25 18:23:39,2017-08-25 18:32:21,go to approriate shelf,process activity,robot,0
1382,3967,2017-08-25 18:27:15,2017-08-25 18:37:37,Request product,process activity,clerk,1
255,3970,2017-08-25 18:30:00,2017-08-25 18:39:12,move shelf to dock,process activity,robot,3
777,3966,2017-08-25 18:27:15,2017-08-25 18:42:48,Package product,manual activity ,clerk,1
1245,3977,2017-08-25 18:39:12,2017-08-25 18:46:22,move shelf to dock,process activity,robot,0
445,3983,2017-08-25 18:47:39,2017-08-25 18:55:31,move shelf from clerk dock,process activity,robot,1
680,3975,2017-08-25 18:37:37,2017-08-25 18:58:23,move shelf to dock,process activity,robot,2
255,3989,2017-08-25 18:55:31,2017-08-25 19:00:40,collect product from shelf,manual activity ,clerk,1
255,4002,2017-08-25 19:10:32,2017-08-25 19:15:25,move shelf from clerk dock,process activity,robot,3
1123,3996,2017-08-25 19:04:21,2017-08-25 19:16:47,Request product,process activity,clerk,1
445,4000,2017-08-25 19:08:36,2017-08-25 19:18:30,Package product,manual activity ,clerk,1
1245,4006,2017-08-25 19:15:25,2017-08-25 19:18:30,collect product from shelf,manual activity ,clerk,1
680,4008,2017-08-25 19:16:47,2017-08-25 19:21:29,collect product from shelf,manual activity ,clerk,1
1180,4010,2017-08-25 19:18:30,2017-08-25 19:25:23,Request product,process activity,clerk,1
1245,4020,2017-08-25 19:29:51,2017-08-25 19:33:17,move shelf from clerk dock,process activity,robot,0
255,4018,2017-08-25 19:28:46,2017-08-25 19:33:17,Package product,manual activity ,clerk,1
729,4023,2017-08-25 19:33:17,2017-08-25 19:40:52,Request product,process activity,clerk,1
1340,4025,2017-08-25 19:36:19,2017-08-25 19:42:38,putdown current shelf,process activity,robot,1
732,4032,2017-08-25 19:42:38,2017-08-25 19:42:38,Request product,process activity,clerk,1
680,4033,2017-08-25 19:42:38,2017-08-25 19:44:22,move shelf from clerk dock,process activity,robot,2
610,4030,2017-08-25 19:42:38,2017-08-25 19:46:07,putdown current shelf,process activity,robot,0
1340,4034,2017-08-25 19:42:38,2017-08-25 19:47:50,go to approriate shelf,process activity,robot,1
215,4037,2017-08-25 19:46:07,2017-08-25 19:49:38,Request product,process activity,clerk,1
936,4038,2017-08-25 19:46:07,2017-08-25 19:49:38,putdown current shelf,process activity,robot,2
1245,4031,2017-08-25 19:42:38,2017-08-25 19:52:40,Package product,manual activity ,clerk,1
610,4039,2017-08-25 19:46:07,2017-08-25 19:52:40,go to approriate shelf,process activity,robot,0
1340,4043,2017-08-25 19:52:40,2017-08-25 19:55:24,move shelf to dock,process activity,robot,1
1222,4044,2017-08-25 19:52:40,2017-08-25 19:58:08,Request product,process activity,clerk,1
610,4046,2017-08-25 19:53:41,2017-08-25 20:04:02,move shelf to dock,process activity,robot,0
936,4047,2017-08-25 19:53:41,2017-08-25 20:05:24,go to approriate shelf,process activity,robot,2
680,4052,2017-08-25 20:01:12,2017-08-25 20:11:16,Package product,manual activity ,clerk,1
1266,4053,2017-08-25 20:01:12,2017-08-25 20:11:16,Request product,process activity,clerk,1
1282,4068,2017-08-25 20:15:56,2017-08-25 20:15:56,Request product,process activity,clerk,1
